,Id,Label,Degree,Pageranks,Eigencentrality,Package,FinalRiskScore
1400,1400,sphinx-click-4.4.0,4,0.000041,0.00048,sphinx-click,0.677831262
1401,1401,helga-hipster-0.1.2,1,0.000035,0,helga-hipster,0.832096624
1402,1402,requests-2.2.1,2,0.000079,0.00091,requests,0.515598341
1403,1403,aacrgenie-12.5.0,5,0.000035,0,aacrgenie,0.792166873
1404,1404,pycrypto-2.6.1,22,0.00027,0.01019,pycrypto,0.671641247
1405,1405,synapseclient-2.7.0,5,0.000041,0.00046,synapseclient,0.671254551
1406,1406,keyring-23.4.1,4,0.000044,0.00048,keyring,0.843216525
1407,1407,keyrings-alt-3.1,2,0.000044,0.00048,keyrings-alt,0.773690874
1408,1408,gpxutils-3.0.0,1,0.000035,0,gpxutils,0.832426619
1409,1409,gpxpy-1.5.0,16,0.000237,0.00736,gpxpy,0.734083011
1410,1410,g-mlp-gpt-0.0.15,2,0.000035,0,g-mlp-gpt,0.831587131
1411,1411,einops-0.6.0,14,0.000224,0.00649,einops,0.621801854
1412,1412,a-api-server-1.1.5,1,0.000035,0,a-api-server,0.831650563
1413,1413,hocon-0.3.0,1,0.000035,0,hocon,0.710980545
1414,1414,pyhocon-0.3.60,3,0.00007,0.00091,pyhocon,0.724728534
1415,1415,heaserver-files-aws-s3-1.0.0a24,1,0.000035,0,heaserver-files-aws-s - a,0.671641247
1416,1416,heaserver-1.0.0a113,23,0.000094,0.00091,heaserver- a,0.671641247
1417,1417,hummingbird-0.0.3,1,0.000035,0,hummingbird,0.812639495
1418,1418,huaweicloudsdksmn-3.1.36,1,0.000035,0,huaweicloudsdksmn,0.803146655
1419,1419,homophones-1.0.0,2,0.000035,0,homophones,0.831913378
1420,1420,vlog-2.1.0,2,0.00005,0.00046,vlog,0.75839017
1421,1421,hspfbintoolbox-9.0.0,6,0.000045,0.00046,hspfbintoolbox,0.671027406
1422,1422,cltoolbox-2.0.1,6,0.000068,0.00185,cltoolbox,0.669245695
1423,1423,toolbox-utils-3.0.3,20,0.000068,0.00185,toolbox-utils,0.747411315
1424,1424,docstring-parser-0.15,5,0.000078,0.00246,docstring-parser,0.633472179
1425,1425,dateparser-1.1.8,19,0.000141,0.00708,dateparser,0.706639878
1426,1426,odfpy-1.4.1,2,0.000039,0.00055,odfpy,0.63417374
1427,1427,pint-0.20.1,19,0.000154,0.00906,pint,0.684152867
1428,1428,pint-pandas-0.3,3,0.000039,0.00055,pint-pandas,0.780977979
1429,1429,pyxlsb-1.0.10,1,0.000039,0.00055,pyxlsb,0.805082709
1430,1430,tables-3.8.0,23,0.000151,0.00754,tables,0.625031466
1431,1431,blosc2-2.0.0,2,0.000053,0.00082,blosc,0.638203263
1432,1432,numexpr-2.8.4,11,0.000104,0.00461,numexpr,0.681234555
1433,1433,py-cpuinfo-9.0.0,8,0.00009,0.0041,py-cpuinfo,0.766456127
1434,1434,grpc-web-proto-compile-1.1.3,1,0.000035,0,grpc-web-proto-compile,0.684101411
1435,1435,abritamr-1.0.14,2,0.000035,0,abritamr,0.96373659
1436,1436,hue-color-converter-0.2.3,2,0.000035,0,hue-color-converter,0.69518098
1437,1437,shapely-1.8.5.post1,4,0.000066,0.00192,shapely- post,0.671641247
1438,1438,gpxo-0.1.6,7,0.000035,0,gpxo,0.831688041
1439,1439,importlib-metadata-6.4.0,2,0.000039,0.00046,importlib-metadata,0.738331031
1440,1440,mplleaflet-0.0.5,3,0.000039,0.00046,mplleaflet,0.784626971
1441,1441,vincenty-0.1.4,1,0.000039,0.00046,vincenty,0.758297952
1442,1442,gtc-1.4.0,2,0.000035,0,gtc,0.683440851
1443,1443,httpstan-4.9.1,6,0.000035,0,httpstan,0.648111404
1444,1444,marshmallow-3.19.0,41,0.000417,0.01874,marshmallow,0.675180959
1445,1445,webargs-8.2.0,4,0.000041,0.00091,webargs,0.640026444
1446,1446,hello-bozzo2-1.2.3,1,0.000035,0,hello-bozzo,0.574999014
1447,1447,hys-scraper-0.1.32,2,0.000035,0,hys-scraper,0.711035697
1448,1448,acccmip5-1.0.2,4,0.000035,0,acccmip,0.695216581
1449,1449,hexagonit-swfheader-1.2,1,0.000035,0,hexagonit-swfheader,0.695488074
1450,1450,ablean-1.3.4,18,0.000035,0,ablean,0.78218767
1451,1451,dependency-injector-4.20.2,2,0.000037,0.00046,dependency-injector,0.545484215
1452,1452,joblib-1.0.1,2,0.000039,0.00091,joblib,0.55422828
1453,1453,json5-0.9.11,4,0.000045,0.00186,json,0.831881294
1454,1454,lxml-4.6.5,1,0.000037,0.00046,lxml,0.266529022
1455,1455,maskpass-0.3.5,2,0.000037,0.00046,maskpass,0.831535332
1456,1456,ptvsd-4.3.2,1,0.000037,0.00046,ptvsd,0.562451143
1457,1457,pyshortcuts-1.8.3,1,0.000037,0.00046,pyshortcuts,0.780819049
1458,1458,python-certifi-win32-1.6.1,4,0.000037,0.00046,python-certifi-win,0.615238166
1459,1459,rich-12.4.4,6,0.000041,0.00139,rich,0.65949082
1460,1460,wrapt-1.12.1,5,0.000072,0.00235,wrapt,0.644424397
1461,1461,pynput-1.7.6,8,0.000081,0.00187,pynput,0.74489362
1462,1462,evdev-1.6.1,3,0.000077,0.00146,evdev,0.595520168
1463,1463,python-xlib-0.33,8,0.000508,0.00329,python-xlib,0.597369122
1464,1464,chardet-4.0.0,15,0.000164,0.00784,chardet,0.740379799
1465,1465,urllib3-1.26.4,5,0.000099,0.00298,urllib,0.564677815
1466,1466,urllib3-1.26.2,2,0.000087,0.00161,urllib,0.564677815
1467,1467,pygments-2.12.0,3,0.000059,0.00148,pygments,0.627188997
1468,1468,grcriddles-0.1.9,7,0.000035,0,grcriddles,0.848573154
1469,1469,abnum-0.1.10,3,0.000039,0.00046,abnum,0.848568588
1470,1470,greek-accentuation-1.2.0,1,0.000039,0.00046,greek-accentuation,0.810747646
1471,1471,remarkuple-0.1.4,1,0.000052,0.00048,remarkuple,0.847966782
1472,1472,romanize3-0.1.14,1,0.000052,0.00048,romanize,0.849050572
1473,1473,hamutils-0.2.1,1,0.000035,0,hamutils,0.805080874
1474,1474,unidecode-1.3.6,28,0.000296,0.01302,unidecode,0.742305746
1475,1475,hivepy-0.10,16,0.000042,0.00046,hivepy,0.811752305
1476,1476,funcy-2.0,10,0.000083,0.00466,funcy,0.751538938
1477,1477,langdetect-1.0.9,12,0.00008,0.00509,langdetect,0.783539769
1478,1478,pylibscrypt-2.0.0,4,0.000044,0.0019,pylibscrypt,0.812331308
1479,1479,scrypt-0.8.20,9,0.000058,0.00429,scrypt,0.70522695
1480,1480,gspumpndump-0.1.5,2,0.000035,0,gspumpndump,0.847606168
1481,1481,hyperdoc-0.0.1,1,0.000035,0,hyperdoc,0.968450721
1482,1482,shared-0.0.25,5,0.000126,0.00192,shared,0.757760708
1483,1483,jesth-0.0.6,1,0.000142,0.00055,jesth,0.69517921
1484,1484,guniflask-0.12.16,10,0.000038,0.00046,guniflask,0.693092227
1485,1485,apscheduler-3.10.1,16,0.000102,0.00564,apscheduler,0.723216809
1486,1486,pyjwt-2.5.0,3,0.000051,0.00142,pyjwt,0.689097695
1487,1487,headerexposer-0.8a15,6,0.000035,0,headerexposer- a,0.671641247
1488,1488,ansiwrap-0.8.4,5,0.000093,0.00187,ansiwrap,0.820059992
1489,1489,textwrap3-0.9.2,1,0.000114,0.00055,textwrap,0.758296345
1490,1490,homekeeper-game-1.0.2,2,0.000035,0,homekeeper-game,0.832033333
1491,1491,hgd-0.4.0,5,0.000035,0,hgd,0.847581559
1492,1492,mediapipe-0.9.2.1,15,0.000085,0.00274,mediapipe,0.74221309
1493,1493,tensorflow-2.11.1,22,0.000041,0.00046,tensorflow,0.398983919
1494,1494,opencv-contrib-python-4.7.0.72,10,0.00009,0.00388,opencv-contrib-python,0.574190173
1495,1495,keras-2.11.0,1,0.000037,0.00048,keras,0.609034932
1496,1496,tensorboard-2.11.2,14,0.000037,0.00048,tensorboard,0.568396287
1497,1497,tensorflow-estimator-2.11.0,1,0.000037,0.00048,tensorflow-estimator,0.642168592
1498,1498,google-auth-oauthlib-0.4.6,12,0.000143,0.00458,google-auth-oauthlib,0.611642131
1499,1499,tensorboard-data-server-0.6.1,2,0.00004,0.00096,tensorboard-data-server,0.572926092
1500,1500,hackerrank-0.1,2,0.000035,0,hackerrank,0.710461484
1501,1501,pypandoc-1.2.0,4,0.00005,0.00046,pypandoc,0.726874952
1502,1502,requests-2.11.1,4,0.000126,0.0019,requests,0.515598341
1503,1503,hearthsim-instrumentation-0.1.0,2,0.000035,0,hearthsim-instrumentation,0.847581842
1504,1504,html2list-0.1.6,2,0.000035,0,html list,0.710540498
1505,1505,httpcache-0.1.3,1,0.000035,0,httpcache,0.652848477
1506,1506,hafsqlpublish-0.0.8,4,0.000038,0.00052,hafsqlpublish,0.710845235
1507,1507,haf-2.9.7,20,0.000055,0.00142,haf,0.706820607
1508,1508,assertpy-1.1,1,0.000038,0.00052,assertpy,0.7735796
1509,1509,deepdiff-6.3.0,12,0.000081,0.00543,deepdiff,0.593962533
1510,1510,flask-restful-0.3.9,14,0.000078,0.00466,flask-restful,0.671641247
1511,1511,hafapiserver-0.0.9,7,0.000038,0.00052,hafapiserver,0.710845235
1512,1512,progress-1.6,9,0.000089,0.00423,progress,0.847170263
1513,1513,pyaml-21.10.1,12,0.00011,0.00521,pyaml,0.777336254
1514,1514,pymysql-1.0.3,18,0.000132,0.00784,pymysql,0.845259904
1515,1515,ordered-set-4.1.0,9,0.000141,0.00448,ordered-set,0.64227533
1516,1516,gpulimit-0.2.1,1,0.000035,0,gpulimit,0.71079736
1517,1517,hagadias-1.2.1,4,0.000035,0,hagadias,0.923719331
1518,1518,pefile-2022.5.30,4,0.000044,0.00091,pefile,0.729340223
1519,1519,hydration-4.0.0,1,0.000035,0,hydration,0.836137352
1520,1520,pyhooks-1.0.3,1,0.000065,0.00046,pyhooks,0.815180252
1521,1521,abiquo-api-0.1.16,2,0.000035,0,abiquo-api,0.811911258
1522,1522,graphite-cleaner-0.1.2,1,0.000035,0,graphite-cleaner,0.805516516
1523,1523,argh-0.24.1,1,0.000065,0.00046,argh,0.738019344
1524,1524,hsdata-0.2.16,2,0.000035,0,hsdata,0.83235361
1525,1525,scrapy-2.8.0,21,0.000074,0.00139,scrapy,0.587913223
1526,1526,itemadapter-0.8.0,3,0.00005,0.00151,itemadapter,0.793964849
1527,1527,itemloaders-1.0.6,6,0.000041,0.001,itemloaders,0.736808549
1528,1528,parsel-1.7.0,12,0.000076,0.00381,parsel,0.734073436
1529,1529,protego-0.2.1,3,0.000041,0.001,protego,0.778563753
1530,1530,pydispatcher-2.0.7,5,0.00007,0.00246,pydispatcher,0.684642318
1531,1531,queuelib-1.6.2,4,0.000047,0.00194,queuelib,0.775253766
1532,1532,tldextract-3.4.0,16,0.000138,0.00568,tldextract,0.668804317
1533,1533,requests-file-1.5.1,8,0.000093,0.00323,requests-file,0.78677135
1534,1534,gr1py-0.3.1,1,0.000035,0,gr py,0.684643089
1535,1535,ply-3.11,27,0.000563,0.01332,ply,0.671641247
1536,1536,gostrocks-0.0.2,14,0.000035,0,gostrocks,0.675652213
1537,1537,geopandas-0.12.2,28,0.000154,0.01062,geopandas,0.671641247
1538,1538,gostnets-1.0.1,9,0.000037,0.00046,gostnets,0.794418836
1539,1539,ogr-0.44.0,9,0.000037,0.00046,ogr,0.606140115
1540,1540,osmnx-1.3.0,12,0.000047,0.00139,osmnx,0.721372583
1541,1541,pyproj-3.5.0,30,0.000242,0.01428,pyproj,0.633420647
1542,1542,rasterio-1.3.6,27,0.000123,0.00745,rasterio,0.589463987
1543,1543,rioxarray-0.14.1,9,0.000044,0.00137,rioxarray,0.609049237
1544,1544,rtree-1.0.1,6,0.000091,0.00283,rtree,0.86258521
1545,1545,xarray-2023.4.0,48,0.000227,0.01892,xarray,0.550252534
1546,1546,fiona-1.9.3,15,0.000087,0.00375,fiona,0.785023155
1547,1547,shapely-2.0.1,41,0.000271,0.01883,shapely,0.477426178
1548,1548,click-plugins-1.1.1,11,0.000118,0.00549,click-plugins,0.661573384
1549,1549,cligj-0.7.2,3,0.000054,0.00144,cligj,0.795997241
1550,1550,python-gitlab-3.14.0,10,0.000093,0.00372,python-gitlab,0.654795681
1551,1551,affine-2.4.0,5,0.000075,0.00264,affine,0.769111939
1552,1552,snuggs-1.4.7,4,0.000044,0.00081,snuggs,0.722409852
1553,1553,xarray-2023.4.1,14,0.000116,0.00477,xarray,0.550252534
1554,1554,hepdata-validator-0.3.3,9,0.000063,0.00142,hepdata-validator,0.652701856
1555,1555,hops-petastorm-0.9.4,11,0.000035,0,hops-petastorm,0.612767852
1556,1556,diskcache-5.6.1,2,0.00004,0.00094,diskcache,0.75220722
1557,1557,gcsfs-2023.4.0,10,0.000048,0.00139,gcsfs,0.720843684
1558,1558,homeinfotools-1.6.6,1,0.000035,0,homeinfotools,0.694273247
1559,1559,setproctitle-1.3.2,9,0.000135,0.00422,setproctitle,0.664442386
1560,1560,holiday-oracle-0.1.2,2,0.000035,0,holiday-oracle,0.711249105
1561,1561,click-7.0,12,0.000133,0.00551,click,0.786075881
1562,1562,pytest-5.3.5,10,0.000056,0.00137,pytest,0.456905797
1563,1563,pluggy-0.13.1,8,0.000104,0.00411,pluggy,0.606995648
1564,1564,googletoken-0.7.6,4,0.000035,0,googletoken,0.695290504
1565,1565,pyotp-2.8.0,3,0.000059,0.00137,pyotp,0.746889899
1566,1566,selenium-4.8.3,54,0.000742,0.02297,selenium,0.528159757
1567,1567,trio-websocket-0.10.2,8,0.000235,0.00351,trio-websocket,0.707302245
1568,1568,trio-0.22.0,22,0.000385,0.0074,trio,0.625165286
1569,1569,outcome-1.2.0,5,0.000095,0.00172,outcome,0.799073753
1570,1570,urllib3-secure-extra-0.1.0,1,0.000523,0.00646,urllib -secure-extra,0.758440731
1571,1571,gkeepapi-0.14.2,4,0.000065,0.00091,gkeepapi,0.765130013
1572,1572,gocept-testdb-5.2.1,2,0.000035,0,gocept-testdb,0.643053399
1573,1573,sqlalchemy-1.4.47,38,0.000403,0.01815,sqlalchemy,0.223702889
1574,1574,grizzly-loadtester-2.6.2,19,0.000035,0,grizzly-loadtester,0.682731257
1575,1575,aenum-3.1.12,10,0.000116,0.00482,aenum,0.652320493
1576,1576,azure-iot-device-2.12.0,8,0.000036,0.00046,azure-iot-device,0.617857289
1577,1577,azure-servicebus-7.9.0,5,0.000036,0.00046,azure-servicebus,0.409931417
1578,1578,jsonpath-ng-1.5.3,13,0.000115,0.0047,jsonpath-ng,0.760811564
1579,1579,locust-2.15.1,14,0.000036,0.00046,locust,0.517375745
1580,1580,opencensus-ext-azure-1.1.9,6,0.000036,0.00046,opencensus-ext-azure,0.719258477
1581,1581,paramiko-3.0.0,4,0.000036,0.00046,paramiko,0.669730769
1582,1582,pyzmq-22.3.0,8,0.000065,0.004,pyzmq,0.530916382
1583,1583,janus-1.0.0,4,0.000058,0.00142,janus,0.761251723
1584,1584,uamqp-1.6.4,2,0.000043,0.00048,uamqp,0.64087855
1585,1585,configargparse-1.5.3,13,0.000096,0.00608,configargparse,0.608540586
1586,1586,flask-basicauth-0.2.0,6,0.000052,0.00187,flask-basicauth,0.805393011
1587,1587,geventhttpclient-2.0.9,6,0.00004,0.00096,geventhttpclient,0.671641247
1588,1588,roundrobin-0.0.4,2,0.00004,0.00096,roundrobin,0.812164527
1589,1589,azure-identity-1.12.0,7,0.000042,0.00094,azure-identity,0.411563994
1590,1590,msal-extensions-1.0.0,3,0.000042,0.0005,msal-extensions,0.636734885
1591,1591,msal-1.21.0,5,0.00006,0.00098,msal,0.616765952
1592,1592,portalocker-2.7.0,7,0.000111,0.00331,portalocker,0.761851078
1593,1593,opencensus-context-0.1.3,1,0.000053,0.00051,opencensus-context,0.720072281
1594,1594,huaweicloudsdkcdm-3.1.36,1,0.000035,0,huaweicloudsdkcdm,0.804248354
1595,1595,hammeroflight-2.1.2,7,0.000035,0,hammeroflight,0.837092973
1596,1596,xgboost-1.7.5,10,0.000062,0.00366,xgboost,0.54611256
1597,1597,graphene-permissions-1.1.4,3,0.000035,0,graphene-permissions,0.668309316
1598,1598,django-filter-23.1,5,0.000068,0.00183,django-filter,0.670713345
1599,1599,higra-0.6.6,1,0.000035,0,higra,0.788668618
1600,1600,html-test-report-1.0.1,3,0.000035,0,html-test-report,0.711018935
1601,1601,hyperparameter-hunter-3.0.0,10,0.000035,0,hyperparameter-hunter,0.68303851
1602,1602,scikit-optimize-0.9.0,11,0.000046,0.00185,scikit-optimize,0.585938872
1603,1603,hackwork-gayson-0.0.3,2,0.000035,0,hackwork-gayson,0.710720365
1604,1604,hawkes-1.0.0,4,0.000035,0,hawkes,0.847726604
1605,1605,2xh-leet-1.0.1,3,0.000035,0,xh-leet,0.831776441
1606,1606,progressbar2-4.2.0,11,0.000086,0.00457,progressbar,0.735638779
1607,1607,sty-1.0.4,4,0.000065,0.00185,sty,0.746789376
1608,1608,python-utils-3.5.2,3,0.000142,0.00166,python-utils,0.628213729
1609,1609,goback-0.0.5,2,0.000035,0,goback,0.832398863
1610,1610,git-repo-cli-1.3.5,3,0.000035,0,git-repo-cli,0.831574167
1611,1611,colored-1.4.4,10,0.000107,0.00462,colored,0.671641247
1612,1612,hdx-scraper-geonode-1.4.7,2,0.000035,0,hdx-scraper-geonode,0.682350535
1613,1613,hdx-python-api-6.0.0,12,0.000065,0.00137,hdx-python-api,0.640870755
1614,1614,python-slugify-8.0.1,23,0.000156,0.01057,python-slugify,0.748462234
1615,1615,ckanapi-4.7,7,0.000044,0.00098,ckanapi,0.761067256
1616,1616,defopt-6.4.0,5,0.000056,0.00144,defopt,0.659877515
1617,1617,hdx-python-country-3.4.8,4,0.000041,0.00052,hdx-python-country,0.668818858
1618,1618,makefun-1.15.1,3,0.000047,0.00155,makefun,0.647934475
1619,1619,ndg-httpsclient-0.5.1,9,0.00006,0.00237,ndg-httpsclient,0.64077686
1620,1620,quantulum3-0.8.1,3,0.000041,0.00052,quantulum,0.696705519
1621,1621,sphinxcontrib-napoleon-0.7,4,0.000064,0.00098,sphinxcontrib-napoleon,0.493103644
1622,1622,pockets-0.9.1,2,0.000062,0.0005,pockets,0.810261558
1623,1623,hdx-python-utilities-3.5.8,13,0.000047,0.00048,hdx-python-utilities,0.668477021
1624,1624,libhxl-4.29,15,0.000055,0.0014,libhxl,0.652071337
1625,1625,pyphonetics-0.5.3,2,0.000047,0.00048,pyphonetics,0.836364242
1626,1626,frictionless-5.11.1,21,0.000038,0.00048,frictionless,0.713074339
1627,1627,ijson-3.2.0.post0,4,0.000076,0.00192,ijson- post,0.671641247
1628,1628,loguru-0.7.0,31,0.000258,0.01451,loguru,0.744367707
1629,1629,ratelimit-2.2.1,8,0.000091,0.00372,ratelimit,0.663913118
1630,1630,tableschema-to-template-0.0.13,4,0.000038,0.00048,tableschema-to-template,0.738553499
1631,1631,xlwt-1.3.0,8,0.000074,0.00372,xlwt,0.671641247
1632,1632,humanize-4.6.0,25,0.000198,0.01176,humanize,0.581137313
1633,1633,marko-1.3.0,1,0.000037,0.00048,marko,0.62535658
1634,1634,petl-1.7.12,2,0.00004,0.00096,petl,0.709899682
1635,1635,stringcase-1.2.0,9,0.000083,0.00438,stringcase,0.717076415
1636,1636,validators-0.20.0,26,0.000217,0.01179,validators,0.670220531
1637,1637,python-io-wrapper-0.3.1,1,0.000039,0.00052,python-io-wrapper,0.671641247
1638,1638,requests-cache-1.0.1,19,0.000143,0.00564,requests-cache,0.587670809
1639,1639,structlog-23.1.0,10,0.000124,0.00473,structlog,0.639746224
1640,1640,xlrd3-1.1.0,1,0.000039,0.00052,xlrd,0.676061779
1641,1641,cattrs-22.2.0,16,0.000164,0.00666,cattrs,0.743856859
1642,1642,url-normalize-1.4.3,8,0.000091,0.00365,url-normalize,0.713393845
1643,1643,pyopenssl-22.0.0,4,0.000064,0.00151,pyopenssl,0.687555257
1644,1644,pyopenssl-19.1.0,7,0.000083,0.00196,pyopenssl,0.687555257
1645,1645,inflect-6.0.4,11,0.000106,0.00475,inflect,0.755011167
1646,1646,num2words-0.5.12,5,0.000063,0.00187,num words,0.71456888
1647,1647,gyg-reader-0.1.1,2,0.000035,0,gyg-reader,0.831818279
1648,1648,htmllogger-1.2,1,0.000035,0,htmllogger,0.821017635
1649,1649,hundate-1.0.4,2,0.000035,0,hundate,0.84759985
1650,1650,google-cloud-happybase-0.33.0,1,0.000035,0,google-cloud-happybase,0.768073678
1651,1651,google-cloud-bigtable-2.17.0,6,0.000065,0.00046,google-cloud-bigtable,0.721929491
1652,1652,hostedpi-0.2.0,2,0.000035,0,hostedpi,0.695188496
1653,1653,haros-plugin-pyflwor-0.2.3,1,0.000035,0,haros-plugin-pyflwor,0.831765303
1654,1654,pyflwor-ext-1.2,3,0.000065,0.00046,pyflwor-ext,0.671641247
1655,1655,globomap-driver-acs-0.0.32,2,0.000035,0,globomap-driver-acs,0.704925422
1656,1656,pika-0.10.0,2,0.000065,0.00091,pika,0.538071056
1657,1657,python-dateutil-2.4.2,2,0.00005,0.00046,python-dateutil,0.838665925
1658,1658,guapow-1.3.2,3,0.000035,0,guapow,0.694987767
1659,1659,guietta-1.6.0,1,0.000035,0,guietta,0.789933651
1660,1660,pyside2-5.15.2.1,4,0.000095,0.00137,pyside,0.671641247
1661,1661,shiboken2-5.15.2.1,1,0.000116,0.00052,shiboken,0.671641247
1662,1662,glitter-sdk-test-0.1.0,1,0.000035,0,glitter-sdk-test,0.836639717
1663,1663,hdhog-1.4.0,2,0.000035,0,hdhog,0.695113642
1664,1664,google-endpoints-api-management-1.11.1,13,0.000042,0.00046,google-endpoints-api-management,0.777200113
1665,1665,backoff-2.2.1,19,0.00018,0.00933,backoff,0.745839577
1666,1666,cachetools-2.1.0,1,0.000038,0.00048,cachetools,0.775973642
1667,1667,dogpile-cache-0.6.8,1,0.000038,0.00048,dogpile-cache,0.726229229
1668,1668,enum34-1.1.10,11,0.000119,0.00505,enum,0.695285234
1669,1669,google-apitools-0.5.32,10,0.000064,0.00231,google-apitools,0.725617754
1670,1670,pyjwkest-1.0.9,5,0.000038,0.00048,pyjwkest,0.671641247
1671,1671,pylru-1.2.1,2,0.000041,0.00094,pylru,0.665719171
1672,1672,strict-rfc3339-0.7,5,0.000071,0.0025,strict-rfc,0.671641247
1673,1673,webob-1.8.7,22,0.000309,0.01093,webob,0.632476384
1674,1674,fasteners-0.18,13,0.000116,0.00645,fasteners,0.612197614
1675,1675,gnucash-to-beancount-1.0b0,2,0.000035,0,gnucash-to-beancount- b,0.671641247
1676,1676,beancount-2.3.5,11,0.00005,0.00046,beancount,0.587022254
1677,1677,piecash-1.2.0,11,0.000099,0.00279,piecash,0.877792379
1678,1678,bottle-0.12.25,17,0.00025,0.00793,bottle,0.671641247
1679,1679,sqlalchemy-utils-0.41.0,6,0.000064,0.00205,sqlalchemy-utils,0.628247334
1680,1680,sqlalchemy-1.3.24,15,0.000171,0.00789,sqlalchemy,0.223702889
1681,1681,hardwario-common-1.8.0,4,0.000046,0.00096,hardwario-common,0.820621987
1682,1682,gumnut-simulator-1.1.0,2,0.00004,0.00046,gumnut-simulator,0.836565974
1683,1683,gumnut-assembler-4.0.0,2,0.000074,0.00094,gumnut-assembler,0.836544873
1684,1684,hgen-1.0.5,1,0.000035,0,hgen,0.847512896
1685,1685,htmldoom-1.0.1,1,0.000035,0,htmldoom,0.810754099
1686,1686,http-server-pytest-fixtures-0.0.1,2,0.000035,0,http-server-pytest-fixtures,0.847654976
1687,1687,hearthstone-6.5.0,1,0.000035,0,hearthstone,0.782622713
1688,1688,hasura-0.1,1,0.000035,0,hasura,0.831756326
1689,1689,gpdvega-0.1.1rc1,2,0.000035,0,gpdvega- rc,0.671641247
1690,1690,altair-4.2.2,14,0.000065,0.00336,altair,0.690604046
1691,1691,i2mc-2.2.2,6,0.000037,0.00046,i mc,0.820633592
1692,1692,scipy-1.9.1,5,0.000045,0.00139,scipy,0.337577653
1693,1693,hepai-1.0.6,2,0.000035,0,hepai,0.831785303
1694,1694,damei-1.1.135,1,0.00005,0.00046,damei,0.811252161
1695,1695,easydict-1.10,2,0.00006,0.00091,easydict,0.654653041
1696,1696,hello-jupyter-proxy-0.1,1,0.000035,0,hello-jupyter-proxy,0.711050708
1697,1697,jupyter-server-proxy-3.2.2,5,0.000071,0.00091,jupyter-server-proxy,0.727113231
1698,1698,simpervisor-0.4,1,0.000055,0.0005,simpervisor,0.725931714
1699,1699,0x-json-schemas-2.1.0,5,0.000042,0.00094,x-json-schemas,0.716164022
1700,1700,googleapis-common-protos-stubs-2.2.0,5,0.000039,0.00046,googleapis-common-protos-stubs,0.831353624
1701,1701,grpc-stubs-1.53.0.1,5,0.000073,0.00187,grpc-stubs,0.768073142
1702,1702,types-protobuf-4.22.0.2,3,0.000064,0.00142,types-protobuf,0.547301879
1703,1703,1secmailpythonwarper-0.0.1,1,0.000035,0,secmailpythonwarper,0.695236071
1704,1704,gne-0.3.0,3,0.000035,0,gne,0.80107388
1705,1705,google-cloud-domains-1.5.1,3,0.000035,0,google-cloud-domains,0.78599469
1706,1706,http-request-randomizer-1.3.2,7,0.000035,0,http-request-randomizer,0.891274386
1707,1707,httmock-1.4.0,2,0.000039,0.00046,httmock,0.756918357
1708,1708,hipose-0.7.1,3,0.000035,0,hipose,0.831826473
1709,1709,ahrs-0.3.1,2,0.000045,0.00046,ahrs,0.814989385
1710,1710,guidebook-api-python-0.0.2,1,0.000035,0,guidebook-api-python,0.820886141
1711,1711,a2conf-0.3.3,2,0.000065,0.00046,a conf,0.83114524
